date,platform,campaign_name,ad_group_name,ad_name,impressions,clicks,cost,conversions,revenue,device,keyword,creative_name,landing_page,purchases,leads,memo
"2026-04-10","KAKAO","구매 전환","신규 고객","소재 12","5485","132","109560","4.9","289100","mobile","","소재 12","https://example.com/구매-전환","2.9","2",""
"2026-04-10","KAKAO","브랜드 검색","고가치 고객","소재 04","5905","159","147075","6.8","459000","desktop","","소재 04","https://example.com/브랜드-검색","4.1","2.7",""
"2026-04-11","NAVER","리타겟팅","지역 타겟","소재 01","3830","69","35880","1.7","71400","mobile","리타겟팅 키워드","소재 01","https://example.com/리타겟팅","1","0.7",""
"2026-04-11","NAVER","프로모션","유사 타겟","소재 16","4250","89","54735","2.8","141400","desktop","프로모션 키워드","소재 16","https://example.com/프로모션","1.7","1.1",""
"2026-04-11","NAVER","콘텐츠 유입","핵심 키워드","소재 07","4670","112","79520","4.1","241900","mobile","콘텐츠 유입 키워드","소재 07","https://example.com/콘텐츠-유입","2.5","1.6",""
"2026-04-11","NAVER","구매 전환","경쟁사","소재 22","5090","137","110285","5.9","398250","desktop","구매 전환 키워드","소재 22","https://example.com/구매-전환","3.5","2.4",""
"2026-04-11","GOOGLE","리타겟팅","유사 타겟","소재 02","4090","74","41440","1.9","79800","mobile","리타겟팅 키워드","소재 02","https://example.com/리타겟팅","1.1","0.8",""
"2026-04-11","GOOGLE","프로모션","핵심 키워드","소재 17","4510","95","62225","2.9","146450","desktop","프로모션 키워드","소재 17","https://example.com/프로모션","1.7","1.2",""
"2026-04-11","GOOGLE","콘텐츠 유입","경쟁사","소재 08","4930","118","88500","4.4","259600","mobile","콘텐츠 유입 키워드","소재 08","https://example.com/콘텐츠-유입","2.6","1.8",""
"2026-04-11","GOOGLE","구매 전환","관심사","소재 23","5350","144","121680","6.2","418500","desktop","구매 전환 키워드","소재 23","https://example.com/구매-전환","3.7","2.5",""
"2026-04-11","META","리타겟팅","핵심 키워드","소재 03","4350","78","46800","2","84000","mobile","","소재 03","https://example.com/리타겟팅","1.2","0.8",""
"2026-04-11","META","프로모션","경쟁사","소재 18","4770","100","69500","3.1","156550","desktop","","소재 18","https://example.com/프로모션","1.9","1.2",""
"2026-04-11","META","콘텐츠 유입","관심사","소재 09","5190","125","98750","4.6","271400","mobile","","소재 09","https://example.com/콘텐츠-유입","2.8","1.8",""
"2026-04-11","META","구매 전환","장바구니","소재 24","5610","151","133635","6.5","438750","desktop","","소재 24","https://example.com/구매-전환","3.9","2.6",""
"2026-04-11","KAKAO","리타겟팅","경쟁사","소재 04","4610","83","53120","2.1","88200","mobile","","소재 04","https://example.com/리타겟팅","1.3","0.8",""
"2026-04-11","KAKAO","프로모션","관심사","소재 19","5030","106","77910","3.3","166650","desktop","","소재 19","https://example.com/프로모션","2","1.3",""
"2026-04-11","KAKAO","콘텐츠 유입","장바구니","소재 10","5450","131","108730","4.8","283200","mobile","","소재 10","https://example.com/콘텐츠-유입","2.9","1.9",""
"2026-04-11","KAKAO","구매 전환","신규 고객","소재 01","5870","158","146150","6.8","459000","desktop","","소재 01","https://example.com/구매-전환","4.1","2.7",""
"2026-04-12","NAVER","리드 확보","PC","소재 01","3795","68","35360","1.7","71400","mobile","리드 확보 키워드","소재 01","https://example.com/리드-확보","1","0.7",""
"2026-04-12","NAVER","리타겟팅","지역 타겟","소재 15","4215","89","54735","2.8","141400","desktop","리타겟팅 키워드","소재 15","https://example.com/리타겟팅","1.7","1.1",""
"2026-04-12","NAVER","프로모션","유사 타겟","소재 05","4635","111","78810","4.1","241900","mobile","프로모션 키워드","소재 05","https://example.com/프로모션","2.5","1.6",""
"2026-04-12","NAVER","콘텐츠 유입","핵심 키워드","소재 19","5055","136","109480","5.8","391500","desktop","콘텐츠 유입 키워드","소재 19","https://example.com/콘텐츠-유입","3.5","2.3",""
"2026-04-12","GOOGLE","리드 확보","지역 타겟","소재 02","4055","73","40880","1.8","75600","mobile","리드 확보 키워드","소재 02","https://example.com/리드-확보","1.1","0.7",""
"2026-04-12","GOOGLE","리타겟팅","유사 타겟","소재 16","4475","94","61570","2.9","146450","desktop","리타겟팅 키워드","소재 16","https://example.com/리타겟팅","1.7","1.2",""
"2026-04-12","GOOGLE","프로모션","핵심 키워드","소재 06","4895","117","87750","4.3","253700","mobile","프로모션 키워드","소재 06","https://example.com/프로모션","2.6","1.7",""
"2026-04-12","GOOGLE","콘텐츠 유입","경쟁사","소재 20","5315","144","121680","6.2","418500","desktop","콘텐츠 유입 키워드","소재 20","https://example.com/콘텐츠-유입","3.7","2.5",""
"2026-04-12","META","리드 확보","유사 타겟","소재 03","4315","78","46800","2","84000","mobile","","소재 03","https://example.com/리드-확보","1.2","0.8",""
"2026-04-12","META","리타겟팅","핵심 키워드","소재 17","4735","99","68805","3.1","156550","desktop","","소재 17","https://example.com/리타겟팅","1.9","1.2",""
"2026-04-12","META","프로모션","경쟁사","소재 07","5155","124","97960","4.6","271400","mobile","","소재 07","https://example.com/프로모션","2.8","1.8",""
"2026-04-12","META","콘텐츠 유입","관심사","소재 21","5575","151","133635","6.5","438750","desktop","","소재 21","https://example.com/콘텐츠-유입","3.9","2.6",""
"2026-04-12","KAKAO","리드 확보","핵심 키워드","소재 04","4575","82","52480","2.1","88200","mobile","","소재 04","https://example.com/리드-확보","1.3","0.8",""
"2026-04-12","KAKAO","리타겟팅","경쟁사","소재 18","4995","105","77175","3.3","166650","desktop","","소재 18","https://example.com/리타겟팅","2","1.3",""
"2026-04-12","KAKAO","프로모션","관심사","소재 08","5415","130","107900","4.8","283200","mobile","","소재 08","https://example.com/프로모션","2.9","1.9",""
"2026-04-12","KAKAO","콘텐츠 유입","장바구니","소재 22","5835","158","146150","6.8","459000","desktop","","소재 22","https://example.com/콘텐츠-유입","4.1","2.7",""
"2026-04-13","NAVER","브랜드 검색","모바일","소재 01","3760","68","35360","1.7","71400","mobile","브랜드 검색 키워드","소재 01","https://example.com/브랜드-검색","1","0.7",""
"2026-04-13","NAVER","리드 확보","PC","소재 14","4180","88","54120","2.7","136350","desktop","리드 확보 키워드","소재 14","https://example.com/리드-확보","1.6","1.1",""
"2026-04-13","NAVER","리타겟팅","지역 타겟","소재 03","4600","110","78100","4.1","241900","mobile","리타겟팅 키워드","소재 03","https://example.com/리타겟팅","2.5","1.6",""
"2026-04-13","NAVER","프로모션","유사 타겟","소재 16","5020","136","109480","5.8","391500","desktop","프로모션 키워드","소재 16","https://example.com/프로모션","3.5","2.3",""
"2026-04-13","GOOGLE","브랜드 검색","PC","소재 02","4020","72","40320","1.8","75600","mobile","브랜드 검색 키워드","소재 02","https://example.com/브랜드-검색","1.1","0.7",""
"2026-04-13","GOOGLE","리드 확보","지역 타겟","소재 15","4440","93","60915","2.9","146450","desktop","리드 확보 키워드","소재 15","https://example.com/리드-확보","1.7","1.2",""
"2026-04-13","GOOGLE","리타겟팅","유사 타겟","소재 04","4860","117","87750","4.3","253700","mobile","리타겟팅 키워드","소재 04","https://example.com/리타겟팅","2.6","1.7",""
"2026-04-13","GOOGLE","프로모션","핵심 키워드","소재 17","5280","143","120835","6.1","411750","desktop","프로모션 키워드","소재 17","https://example.com/프로모션","3.7","2.4",""
"2026-04-13","META","브랜드 검색","지역 타겟","소재 03","4280","77","46200","1.9","79800","mobile","","소재 03","https://example.com/브랜드-검색","1.1","0.8",""
"2026-04-13","META","리드 확보","유사 타겟","소재 16","4700","99","68805","3.1","156550","desktop","","소재 16","https://example.com/리드-확보","1.9","1.2",""
"2026-04-13","META","리타겟팅","핵심 키워드","소재 05","5120","123","97170","4.6","271400","mobile","","소재 05","https://example.com/리타겟팅","2.8","1.8",""
"2026-04-13","META","프로모션","경쟁사","소재 18","5540","150","132750","6.5","438750","desktop","","소재 18","https://example.com/프로모션","3.9","2.6",""
"2026-04-13","KAKAO","브랜드 검색","유사 타겟","소재 04","4540","82","52480","2.1","88200","mobile","","소재 04","https://example.com/브랜드-검색","1.3","0.8",""
"2026-04-13","KAKAO","리드 확보","핵심 키워드","소재 17","4960","104","76440","3.2","161600","desktop","","소재 17","https://example.com/리드-확보","1.9","1.3",""
"2026-04-13","KAKAO","리타겟팅","경쟁사","소재 06","5380","129","107070","4.8","283200","mobile","","소재 06","https://example.com/리타겟팅","2.9","1.9",""
"2026-04-13","KAKAO","프로모션","관심사","소재 19","5800","157","145225","6.8","459000","desktop","","소재 19","https://example.com/프로모션","4.1","2.7",""
"2026-04-14","NAVER","구매 전환","고가치 고객","소재 01","3725","67","34840","1.7","71400","mobile","구매 전환 키워드","소재 01","https://example.com/구매-전환","1","0.7",""
"2026-04-14","NAVER","브랜드 검색","모바일","소재 13","4145","87","53505","2.7","136350","desktop","브랜드 검색 키워드","소재 13","https://example.com/브랜드-검색","1.6","1.1",""
"2026-04-14","NAVER","리드 확보","PC","소재 01","4565","110","78100","4.1","241900","mobile","리드 확보 키워드","소재 01","https://example.com/리드-확보","2.5","1.6",""
"2026-04-14","NAVER","리타겟팅","지역 타겟","소재 13","4985","135","108675","5.8","391500","desktop","리타겟팅 키워드","소재 13","https://example.com/리타겟팅","3.5","2.3",""
"2026-04-14","GOOGLE","구매 전환","모바일","소재 02","3985","72","40320","1.8","75600","mobile","구매 전환 키워드","소재 02","https://example.com/구매-전환","1.1","0.7",""
"2026-04-14","GOOGLE","브랜드 검색","PC","소재 14","4405","93","60915","2.9","146450","desktop","브랜드 검색 키워드","소재 14","https://example.com/브랜드-검색","1.7","1.2",""
"2026-04-14","GOOGLE","리드 확보","지역 타겟","소재 02","4825","116","87000","4.3","253700","mobile","리드 확보 키워드","소재 02","https://example.com/리드-확보","2.6","1.7",""
"2026-04-14","GOOGLE","리타겟팅","유사 타겟","소재 14","5245","142","119990","6.1","411750","desktop","리타겟팅 키워드","소재 14","https://example.com/리타겟팅","3.7","2.4",""
"2026-04-14","META","구매 전환","PC","소재 03","4245","76","45600","1.9","79800","mobile","","소재 03","https://example.com/구매-전환","1.1","0.8",""
"2026-04-14","META","브랜드 검색","지역 타겟","소재 15","4665","98","68110","3","151500","desktop","","소재 15","https://example.com/브랜드-검색","1.8","1.2",""
"2026-04-14","META","리드 확보","유사 타겟","소재 03","5085","122","96380","4.5","265500","mobile","","소재 03","https://example.com/리드-확보","2.7","1.8",""
"2026-04-14","META","리타겟팅","핵심 키워드","소재 15","5505","149","131865","6.4","432000","desktop","","소재 15","https://example.com/리타겟팅","3.8","2.6",""
"2026-04-14","KAKAO","구매 전환","지역 타겟","소재 04","4505","81","51840","2","84000","mobile","","소재 04","https://example.com/구매-전환","1.2","0.8",""
"2026-04-14","KAKAO","브랜드 검색","유사 타겟","소재 16","4925","103","75705","3.2","161600","desktop","","소재 16","https://example.com/브랜드-검색","1.9","1.3",""
"2026-04-14","KAKAO","리드 확보","핵심 키워드","소재 04","5345","128","106240","4.7","277300","mobile","","소재 04","https://example.com/리드-확보","2.8","1.9",""
"2026-04-14","KAKAO","리타겟팅","경쟁사","소재 16","5765","156","144300","6.7","452250","desktop","","소재 16","https://example.com/리타겟팅","4","2.7",""
"2026-04-15","NAVER","콘텐츠 유입","신규 고객","소재 01","3690","66","34320","1.7","71400","mobile","콘텐츠 유입 키워드","소재 01","https://example.com/콘텐츠-유입","1","0.7",""
"2026-04-15","NAVER","구매 전환","고가치 고객","소재 12","4110","86","52890","2.7","136350","desktop","구매 전환 키워드","소재 12","https://example.com/구매-전환","1.6","1.1",""
"2026-04-15","NAVER","브랜드 검색","모바일","소재 23","4530","109","77390","4","236000","mobile","브랜드 검색 키워드","소재 23","https://example.com/브랜드-검색","2.4","1.6",""
"2026-04-15","NAVER","리드 확보","PC","소재 10","4950","134","107870","5.8","391500","desktop","리드 확보 키워드","소재 10","https://example.com/리드-확보","3.5","2.3",""
"2026-04-15","GOOGLE","콘텐츠 유입","고가치 고객","소재 02","3950","71","39760","1.8","75600","mobile","콘텐츠 유입 키워드","소재 02","https://example.com/콘텐츠-유입","1.1","0.7",""
"2026-04-15","GOOGLE","구매 전환","모바일","소재 13","4370","92","60260","2.9","146450","desktop","구매 전환 키워드","소재 13","https://example.com/구매-전환","1.7","1.2",""
"2026-04-15","GOOGLE","브랜드 검색","PC","소재 24","4790","115","86250","4.3","253700","mobile","브랜드 검색 키워드","소재 24","https://example.com/브랜드-검색","2.6","1.7",""
"2026-04-15","GOOGLE","리드 확보","지역 타겟","소재 11","5210","141","119145","6.1","411750","desktop","리드 확보 키워드","소재 11","https://example.com/리드-확보","3.7","2.4",""
"2026-04-15","META","콘텐츠 유입","모바일","소재 03","4210","76","45600","1.9","79800","mobile","","소재 03","https://example.com/콘텐츠-유입","1.1","0.8",""
"2026-04-15","META","구매 전환","PC","소재 14","4630","97","67415","3","151500","desktop","","소재 14","https://example.com/구매-전환","1.8","1.2",""
"2026-04-15","META","브랜드 검색","지역 타겟","소재 01","5050","121","95590","4.5","265500","mobile","","소재 01","https://example.com/브랜드-검색","2.7","1.8",""
"2026-04-15","META","리드 확보","유사 타겟","소재 12","5470","148","130980","6.4","432000","desktop","","소재 12","https://example.com/리드-확보","3.8","2.6",""
"2026-04-15","KAKAO","콘텐츠 유입","PC","소재 04","4470","80","51200","2","84000","mobile","","소재 04","https://example.com/콘텐츠-유입","1.2","0.8",""
"2026-04-15","KAKAO","구매 전환","지역 타겟","소재 15","4890","103","75705","3.2","161600","desktop","","소재 15","https://example.com/구매-전환","1.9","1.3",""
"2026-04-15","KAKAO","브랜드 검색","유사 타겟","소재 02","5310","127","105410","4.7","277300","mobile","","소재 02","https://example.com/브랜드-검색","2.8","1.9",""
"2026-04-15","KAKAO","리드 확보","핵심 키워드","소재 13","5730","155","143375","6.7","452250","desktop","","소재 13","https://example.com/리드-확보","4","2.7",""
"2026-04-16","NAVER","프로모션","장바구니","소재 01","3655","66","34320","1.7","71400","mobile","프로모션 키워드","소재 01","https://example.com/프로모션","1","0.7",""
"2026-04-16","NAVER","콘텐츠 유입","신규 고객","소재 11","4075","86","52890","2.7","136350","desktop","콘텐츠 유입 키워드","소재 11","https://example.com/콘텐츠-유입","1.6","1.1",""
"2026-04-16","NAVER","구매 전환","고가치 고객","소재 21","4495","108","76680","4","236000","mobile","구매 전환 키워드","소재 21","https://example.com/구매-전환","2.4","1.6",""
"2026-04-16","NAVER","브랜드 검색","모바일","소재 07","4915","133","107065","5.7","384750","desktop","브랜드 검색 키워드","소재 07","https://example.com/브랜드-검색","3.4","2.3",""
"2026-04-16","GOOGLE","프로모션","신규 고객","소재 02","3915","70","39200","1.8","75600","mobile","프로모션 키워드","소재 02","https://example.com/프로모션","1.1","0.7",""
"2026-04-16","GOOGLE","콘텐츠 유입","고가치 고객","소재 12","4335","91","59605","2.8","141400","desktop","콘텐츠 유입 키워드","소재 12","https://example.com/콘텐츠-유입","1.7","1.1",""
"2026-04-16","GOOGLE","구매 전환","모바일","소재 22","4755","114","85500","4.2","247800","mobile","구매 전환 키워드","소재 22","https://example.com/구매-전환","2.5","1.7",""
"2026-04-16","GOOGLE","브랜드 검색","PC","소재 08","5175","140","118300","6","405000","desktop","브랜드 검색 키워드","소재 08","https://example.com/브랜드-검색","3.6","2.4",""
"2026-04-16","META","프로모션","고가치 고객","소재 03","4175","75","45000","1.9","79800","mobile","","소재 03","https://example.com/프로모션","1.1","0.8",""
"2026-04-16","META","콘텐츠 유입","모바일","소재 13","4595","96","66720","3","151500","desktop","","소재 13","https://example.com/콘텐츠-유입","1.8","1.2",""
"2026-04-16","META","구매 전환","PC","소재 23","5015","120","94800","4.4","259600","mobile","","소재 23","https://example.com/구매-전환","2.6","1.8",""
"2026-04-16","META","브랜드 검색","지역 타겟","소재 09","5435","147","130095","6.3","425250","desktop","","소재 09","https://example.com/브랜드-검색","3.8","2.5",""
"2026-04-16","KAKAO","프로모션","모바일","소재 04","4435","80","51200","2","84000","mobile","","소재 04","https://example.com/프로모션","1.2","0.8",""
"2026-04-16","KAKAO","콘텐츠 유입","PC","소재 14","4855","102","74970","3.2","161600","desktop","","소재 14","https://example.com/콘텐츠-유입","1.9","1.3",""
"2026-04-16","KAKAO","구매 전환","지역 타겟","소재 24","5275","127","105410","4.7","277300","mobile","","소재 24","https://example.com/구매-전환","2.8","1.9",""
"2026-04-16","KAKAO","브랜드 검색","유사 타겟","소재 10","5695","154","142450","6.6","445500","desktop","","소재 10","https://example.com/브랜드-검색","4","2.6",""
"2026-04-17","NAVER","리타겟팅","관심사","소재 01","3620","65","33800","1.6","67200","mobile","리타겟팅 키워드","소재 01","https://example.com/리타겟팅","1","0.6",""
"2026-04-17","NAVER","프로모션","장바구니","소재 10","4040","85","52275","2.6","131300","desktop","프로모션 키워드","소재 10","https://example.com/프로모션","1.6","1",""
"2026-04-17","NAVER","콘텐츠 유입","신규 고객","소재 19","4460","107","75970","4","236000","mobile","콘텐츠 유입 키워드","소재 19","https://example.com/콘텐츠-유입","2.4","1.6",""
"2026-04-17","NAVER","구매 전환","고가치 고객","소재 04","4880","132","106260","5.7","384750","desktop","구매 전환 키워드","소재 04","https://example.com/구매-전환","3.4","2.3",""
"2026-04-17","GOOGLE","리타겟팅","장바구니","소재 02","3880","70","39200","1.8","75600","mobile","리타겟팅 키워드","소재 02","https://example.com/리타겟팅","1.1","0.7",""
"2026-04-17","GOOGLE","프로모션","신규 고객","소재 11","4300","90","58950","2.8","141400","desktop","프로모션 키워드","소재 11","https://example.com/프로모션","1.7","1.1",""
"2026-04-17","GOOGLE","콘텐츠 유입","고가치 고객","소재 20","4720","113","84750","4.2","247800","mobile","콘텐츠 유입 키워드","소재 20","https://example.com/콘텐츠-유입","2.5","1.7",""
"2026-04-17","GOOGLE","구매 전환","모바일","소재 05","5140","139","117455","6","405000","desktop","구매 전환 키워드","소재 05","https://example.com/구매-전환","3.6","2.4",""
"2026-04-17","META","리타겟팅","신규 고객","소재 03","4140","75","45000","1.9","79800","mobile","","소재 03","https://example.com/리타겟팅","1.1","0.8",""
"2026-04-17","META","프로모션","고가치 고객","소재 12","4560","96","66720","3","151500","desktop","","소재 12","https://example.com/프로모션","1.8","1.2",""
"2026-04-17","META","콘텐츠 유입","모바일","소재 21","4980","120","94800","4.4","259600","mobile","","소재 21","https://example.com/콘텐츠-유입","2.6","1.8",""
"2026-04-17","META","구매 전환","PC","소재 06","5400","146","129210","6.3","425250","desktop","","소재 06","https://example.com/구매-전환","3.8","2.5",""
"2026-04-17","KAKAO","리타겟팅","고가치 고객","소재 04","4400","79","50560","2","84000","mobile","","소재 04","https://example.com/리타겟팅","1.2","0.8",""
"2026-04-17","KAKAO","프로모션","모바일","소재 13","4820","101","74235","3.1","156550","desktop","","소재 13","https://example.com/프로모션","1.9","1.2",""
"2026-04-17","KAKAO","콘텐츠 유입","PC","소재 22","5240","126","104580","4.7","277300","mobile","","소재 22","https://example.com/콘텐츠-유입","2.8","1.9",""
"2026-04-17","KAKAO","구매 전환","지역 타겟","소재 07","5660","153","141525","6.6","445500","desktop","","소재 07","https://example.com/구매-전환","4","2.6",""
"2026-04-18","NAVER","리드 확보","경쟁사","소재 01","3585","65","33800","1.6","67200","mobile","리드 확보 키워드","소재 01","https://example.com/리드-확보","1","0.6",""
"2026-04-18","NAVER","리타겟팅","관심사","소재 09","4005","84","51660","2.6","131300","desktop","리타겟팅 키워드","소재 09","https://example.com/리타겟팅","1.6","1",""
"2026-04-18","NAVER","프로모션","장바구니","소재 17","4425","106","75260","3.9","230100","mobile","프로모션 키워드","소재 17","https://example.com/프로모션","2.3","1.6",""
"2026-04-18","NAVER","콘텐츠 유입","신규 고객","소재 01","4845","131","105455","5.6","378000","desktop","콘텐츠 유입 키워드","소재 01","https://example.com/콘텐츠-유입","3.4","2.2",""
"2026-04-18","GOOGLE","리드 확보","관심사","소재 02","3845","69","38640","1.7","71400","mobile","리드 확보 키워드","소재 02","https://example.com/리드-확보","1","0.7",""
"2026-04-18","GOOGLE","리타겟팅","장바구니","소재 10","4265","90","58950","2.8","141400","desktop","리타겟팅 키워드","소재 10","https://example.com/리타겟팅","1.7","1.1",""
"2026-04-18","GOOGLE","프로모션","신규 고객","소재 18","4685","112","84000","4.1","241900","mobile","프로모션 키워드","소재 18","https://example.com/프로모션","2.5","1.6",""
"2026-04-18","GOOGLE","콘텐츠 유입","고가치 고객","소재 02","5105","138","116610","5.9","398250","desktop","콘텐츠 유입 키워드","소재 02","https://example.com/콘텐츠-유입","3.5","2.4",""
"2026-04-18","META","리드 확보","장바구니","소재 03","4105","74","44400","1.9","79800","mobile","","소재 03","https://example.com/리드-확보","1.1","0.8",""
"2026-04-18","META","리타겟팅","신규 고객","소재 11","4525","95","66025","2.9","146450","desktop","","소재 11","https://example.com/리타겟팅","1.7","1.2",""
"2026-04-18","META","프로모션","고가치 고객","소재 19","4945","119","94010","4.4","259600","mobile","","소재 19","https://example.com/프로모션","2.6","1.8",""
"2026-04-18","META","콘텐츠 유입","모바일","소재 03","5365","145","128325","6.2","418500","desktop","","소재 03","https://example.com/콘텐츠-유입","3.7","2.5",""
"2026-04-18","KAKAO","리드 확보","신규 고객","소재 04","4365","79","50560","2","84000","mobile","","소재 04","https://example.com/리드-확보","1.2","0.8",""
"2026-04-18","KAKAO","리타겟팅","고가치 고객","소재 12","4785","100","73500","3.1","156550","desktop","","소재 12","https://example.com/리타겟팅","1.9","1.2",""
"2026-04-18","KAKAO","프로모션","모바일","소재 20","5205","125","103750","4.6","271400","mobile","","소재 20","https://example.com/프로모션","2.8","1.8",""
"2026-04-18","KAKAO","콘텐츠 유입","PC","소재 04","5625","152","140600","6.5","438750","desktop","","소재 04","https://example.com/콘텐츠-유입","3.9","2.6",""
"2026-04-19","NAVER","브랜드 검색","핵심 키워드","소재 01","3550","64","33280","1.6","67200","mobile","브랜드 검색 키워드","소재 01","https://example.com/브랜드-검색","1","0.6",""
"2026-04-19","NAVER","리드 확보","경쟁사","소재 08","3970","83","51045","2.6","131300","desktop","리드 확보 키워드","소재 08","https://example.com/리드-확보","1.6","1",""
"2026-04-19","NAVER","리타겟팅","관심사","소재 15","4390","105","74550","3.9","230100","mobile","리타겟팅 키워드","소재 15","https://example.com/리타겟팅","2.3","1.6",""
"2026-04-19","NAVER","프로모션","장바구니","소재 22","4810","130","104650","5.6","378000","desktop","프로모션 키워드","소재 22","https://example.com/프로모션","3.4","2.2",""
"2026-04-19","GOOGLE","브랜드 검색","경쟁사","소재 02","3810","69","38640","1.7","71400","mobile","브랜드 검색 키워드","소재 02","https://example.com/브랜드-검색","1","0.7",""
"2026-04-19","GOOGLE","리드 확보","관심사","소재 09","4230","89","58295","2.8","141400","desktop","리드 확보 키워드","소재 09","https://example.com/리드-확보","1.7","1.1",""
"2026-04-19","GOOGLE","리타겟팅","장바구니","소재 16","4650","112","84000","4.1","241900","mobile","리타겟팅 키워드","소재 16","https://example.com/리타겟팅","2.5","1.6",""
"2026-04-19","GOOGLE","프로모션","신규 고객","소재 23","5070","137","115765","5.9","398250","desktop","프로모션 키워드","소재 23","https://example.com/프로모션","3.5","2.4",""
"2026-04-19","META","브랜드 검색","관심사","소재 03","4070","73","43800","1.8","75600","mobile","","소재 03","https://example.com/브랜드-검색","1.1","0.7",""
"2026-04-19","META","리드 확보","장바구니","소재 10","4490","94","65330","2.9","146450","desktop","","소재 10","https://example.com/리드-확보","1.7","1.2",""
"2026-04-19","META","리타겟팅","신규 고객","소재 17","4910","118","93220","4.4","259600","mobile","","소재 17","https://example.com/리타겟팅","2.6","1.8",""
"2026-04-19","META","프로모션","고가치 고객","소재 24","5330","144","127440","6.2","418500","desktop","","소재 24","https://example.com/프로모션","3.7","2.5",""
"2026-04-19","KAKAO","브랜드 검색","장바구니","소재 04","4330","78","49920","2","84000","mobile","","소재 04","https://example.com/브랜드-검색","1.2","0.8",""
"2026-04-19","KAKAO","리드 확보","신규 고객","소재 11","4750","100","73500","3.1","156550","desktop","","소재 11","https://example.com/리드-확보","1.9","1.2",""
"2026-04-19","KAKAO","리타겟팅","고가치 고객","소재 18","5170","124","102920","4.6","271400","mobile","","소재 18","https://example.com/리타겟팅","2.8","1.8",""
"2026-04-19","KAKAO","프로모션","모바일","소재 01","5590","151","139675","6.5","438750","desktop","","소재 01","https://example.com/프로모션","3.9","2.6",""
"2026-04-20","NAVER","구매 전환","유사 타겟","소재 01","3515","63","32760","1.6","67200","mobile","구매 전환 키워드","소재 01","https://example.com/구매-전환","1","0.6",""
"2026-04-20","NAVER","브랜드 검색","핵심 키워드","소재 07","3935","83","51045","2.6","131300","desktop","브랜드 검색 키워드","소재 07","https://example.com/브랜드-검색","1.6","1",""
"2026-04-20","NAVER","리드 확보","경쟁사","소재 13","4355","105","74550","3.9","230100","mobile","리드 확보 키워드","소재 13","https://example.com/리드-확보","2.3","1.6",""
"2026-04-20","NAVER","리타겟팅","관심사","소재 19","4775","129","103845","5.5","371250","desktop","리타겟팅 키워드","소재 19","https://example.com/리타겟팅","3.3","2.2",""
"2026-04-20","GOOGLE","구매 전환","핵심 키워드","소재 02","3775","68","38080","1.7","71400","mobile","구매 전환 키워드","소재 02","https://example.com/구매-전환","1","0.7",""
"2026-04-20","GOOGLE","브랜드 검색","경쟁사","소재 08","4195","88","57640","2.7","136350","desktop","브랜드 검색 키워드","소재 08","https://example.com/브랜드-검색","1.6","1.1",""
"2026-04-20","GOOGLE","리드 확보","관심사","소재 14","4615","111","83250","4.1","241900","mobile","리드 확보 키워드","소재 14","https://example.com/리드-확보","2.5","1.6",""
"2026-04-20","GOOGLE","리타겟팅","장바구니","소재 20","5035","136","114920","5.8","391500","desktop","리타겟팅 키워드","소재 20","https://example.com/리타겟팅","3.5","2.3",""
"2026-04-20","META","구매 전환","경쟁사","소재 03","4035","73","43800","1.8","75600","mobile","","소재 03","https://example.com/구매-전환","1.1","0.7",""
"2026-04-20","META","브랜드 검색","관심사","소재 09","4455","94","65330","2.9","146450","desktop","","소재 09","https://example.com/브랜드-검색","1.7","1.2",""
"2026-04-20","META","리드 확보","장바구니","소재 15","4875","117","92430","4.3","253700","mobile","","소재 15","https://example.com/리드-확보","2.6","1.7",""
"2026-04-20","META","리타겟팅","신규 고객","소재 21","5295","143","126555","6.1","411750","desktop","","소재 21","https://example.com/리타겟팅","3.7","2.4",""
"2026-04-20","KAKAO","구매 전환","관심사","소재 04","4295","77","49280","1.9","79800","mobile","","소재 04","https://example.com/구매-전환","1.1","0.8",""
"2026-04-20","KAKAO","브랜드 검색","장바구니","소재 10","4715","99","72765","3.1","156550","desktop","","소재 10","https://example.com/브랜드-검색","1.9","1.2",""
"2026-04-20","KAKAO","리드 확보","신규 고객","소재 16","5135","123","102090","4.6","271400","mobile","","소재 16","https://example.com/리드-확보","2.8","1.8",""
"2026-04-20","KAKAO","리타겟팅","고가치 고객","소재 22","5555","150","138750","6.5","438750","desktop","","소재 22","https://example.com/리타겟팅","3.9","2.6",""
"2026-04-21","NAVER","콘텐츠 유입","지역 타겟","소재 01","3480","63","32760","1.6","67200","mobile","콘텐츠 유입 키워드","소재 01","https://example.com/콘텐츠-유입","1","0.6",""
"2026-04-21","NAVER","구매 전환","유사 타겟","소재 06","3900","82","50430","2.5","126250","desktop","구매 전환 키워드","소재 06","https://example.com/구매-전환","1.5","1",""
"2026-04-21","NAVER","브랜드 검색","핵심 키워드","소재 11","4320","104","73840","3.8","224200","mobile","브랜드 검색 키워드","소재 11","https://example.com/브랜드-검색","2.3","1.5",""
"2026-04-21","NAVER","리드 확보","경쟁사","소재 16","4740","128","103040","5.5","371250","desktop","리드 확보 키워드","소재 16","https://example.com/리드-확보","3.3","2.2",""
"2026-04-21","GOOGLE","콘텐츠 유입","유사 타겟","소재 02","3740","67","37520","1.7","71400","mobile","콘텐츠 유입 키워드","소재 02","https://example.com/콘텐츠-유입","1","0.7",""
